customer_id,tenure,monthly_charges,total_charges,contract_type,internet_service,payment_method,gender,senior_citizen,partner,dependents,churn
CUST_795,4,106.56073397409598,426.2429358963839,Month-to-month,Fiber optic,Bank transfer,Female,1,No,Yes,Yes
CUST_796,27,77.28369458773432,2086.6597538688266,Month-to-month,No,Credit card,Male,0,Yes,Yes,Yes
CUST_797,20,75.1070394915937,1502.140789831874,One year,Fiber optic,Electronic check,Female,0,Yes,No,No
CUST_798,36,15.218685693475091,547.8726849651033,Month-to-month,DSL,Credit card,Male,0,No,Yes,Yes
CUST_799,62,43.516951562444675,2698.0509968715696,Two year,DSL,Bank transfer,Female,0,Yes,No,No
CUST_800,45,82.0872440017186,3693.925980077337,Month-to-month,No,Electronic check,Male,1,Yes,Yes,No
CUST_801,59,87.65873857321685,5171.865575819795,One year,Fiber optic,Mailed check,Female,1,No,Yes,No
CUST_802,59,17.155282850186786,1012.1616881610204,Two year,DSL,Bank transfer,Female,0,Yes,Yes,Yes
CUST_803,12,22.165655433903144,265.98786520683774,Two year,DSL,Electronic check,Male,0,No,Yes,No
CUST_804,32,14.305623426039595,457.77994963326705,Month-to-month,Fiber optic,Bank transfer,Female,0,Yes,No,Yes
CUST_805,1,91.50447541948192,91.50447541948192,One year,No,Mailed check,Male,1,No,Yes,No
CUST_806,68,17.610318494551812,1197.5016576295232,Month-to-month,Fiber optic,Bank transfer,Male,0,No,Yes,No
CUST_807,10,61.62711596172902,616.2711596172902,Two year,No,Electronic check,Female,0,Yes,Yes,No
CUST_808,5,85.9129435399015,429.5647176995075,Month-to-month,No,Electronic check,Female,0,Yes,No,No
CUST_809,22,84.50954592394358,1859.2100103267587,Two year,DSL,Bank transfer,Male,0,Yes,No,No
CUST_810,56,12.84144648422999,719.1210031168795,Month-to-month,No,Electronic check,Female,1,No,No,No
CUST_811,1,37.13418701987891,37.13418701987891,Two year,Fiber optic,Mailed check,Male,0,No,Yes,No
CUST_812,18,35.70210127983274,642.6378230369893,Two year,DSL,Credit card,Female,1,Yes,Yes,No
CUST_813,22,110.74924004658044,2436.48328102477,One year,Fiber optic,Credit card,Female,0,No,No,No
CUST_814,66,40.03854575128926,2642.5440195850915,Two year,Fiber optic,Mailed check,Female,1,No,Yes,Yes
CUST_815,38,31.927883996878336,1213.2595918813768,Two year,DSL,Electronic check,Female,1,No,Yes,No
CUST_816,43,62.15022412565247,2672.459637403056,Month-to-month,DSL,Mailed check,Male,1,Yes,No,No
CUST_817,43,45.113968575732066,1939.9006487564789,Month-to-month,Fiber optic,Bank transfer,Female,0,No,Yes,No
CUST_818,62,89.87912689048846,5572.505867210285,One year,DSL,Mailed check,Female,1,No,No,Yes
CUST_819,9,60.218532305972644,541.9667907537538,Month-to-month,DSL,Electronic check,Female,1,Yes,No,No
CUST_820,38,119.88268403417798,4555.541993298763,Month-to-month,Fiber optic,Mailed check,Female,0,Yes,No,No
CUST_821,20,109.49985207577211,2189.997041515442,One year,No,Electronic check,Female,0,No,Yes,Yes
CUST_822,22,40.67738404573595,894.9024490061909,Two year,Fiber optic,Electronic check,Male,0,No,Yes,No
CUST_823,8,119.61870414472043,956.9496331577634,One year,DSL,Credit card,Male,1,No,No,Yes
CUST_824,38,109.44055011223215,4158.740904264821,One year,Fiber optic,Bank transfer,Male,1,Yes,No,Yes
CUST_825,55,32.2961127270687,1776.2861999887787,One year,Fiber optic,Bank transfer,Male,0,Yes,No,No
CUST_826,20,119.82569758515007,2396.513951703001,One year,DSL,Mailed check,Female,0,Yes,Yes,Yes
CUST_827,58,76.48868407748378,4436.34367649406,Month-to-month,No,Bank transfer,Female,1,Yes,Yes,No
CUST_828,67,17.410648361951274,1166.5134402507354,Month-to-month,Fiber optic,Bank transfer,Male,1,Yes,Yes,No
CUST_829,56,33.14026964537912,1855.8551001412307,Month-to-month,Fiber optic,Mailed check,Female,0,No,Yes,No
CUST_830,38,47.25927625903096,1795.8524978431765,One year,No,Electronic check,Female,1,Yes,No,No
CUST_831,38,100.43162592691147,3816.4017852226357,Month-to-month,DSL,Mailed check,Male,1,Yes,Yes,No
CUST_832,19,72.3100135841317,1373.8902580985023,Two year,DSL,Mailed check,Male,1,Yes,No,No
CUST_833,31,45.10481380092226,1398.24922782859,One year,DSL,Electronic check,Male,0,No,No,No
CUST_834,17,74.90939945126406,1273.4597906714891,One year,Fiber optic,Credit card,Male,1,No,Yes,No
CUST_835,8,103.67673574147553,829.4138859318042,One year,No,Electronic check,Female,1,No,No,No
CUST_836,63,14.598283043706637,919.6918317535182,Two year,No,Bank transfer,Female,0,Yes,No,No
CUST_837,41,77.74582734350334,3187.578921083637,Month-to-month,DSL,Bank transfer,Female,1,Yes,No,Yes
CUST_838,9,82.58103420765428,743.2293078688886,One year,No,Electronic check,Female,1,No,No,No
CUST_839,40,37.829760373556454,1513.190414942258,Two year,Fiber optic,Bank transfer,Male,1,Yes,Yes,No
CUST_840,30,99.23091462433625,2976.9274387300875,Month-to-month,No,Bank transfer,Male,0,Yes,No,Yes
CUST_841,23,25.361358038339166,583.3112348818008,Two year,DSL,Bank transfer,Female,0,Yes,No,No
CUST_842,12,23.24472594719586,278.9367113663503,Two year,No,Bank transfer,Female,0,No,No,No
CUST_843,55,75.56301887864524,4155.966038325488,Month-to-month,No,Credit card,Male,1,Yes,Yes,No
CUST_844,53,57.75100213426186,3060.8031131158787,One year,No,Bank transfer,Male,1,Yes,No,No
CUST_845,43,79.41556118316561,3414.8691308761213,Month-to-month,Fiber optic,Credit card,Female,0,Yes,Yes,No
CUST_846,43,88.01576066574661,3784.6777086271045,Two year,No,Electronic check,Male,0,No,Yes,No
CUST_847,15,66.43915680941956,996.5873521412934,Month-to-month,No,Mailed check,Female,0,Yes,No,No
CUST_848,2,89.97734969564465,179.9546993912893,Two year,DSL,Electronic check,Male,1,No,No,No
CUST_849,37,75.87732607201502,2807.461064664556,One year,DSL,Mailed check,Male,0,No,Yes,No
CUST_850,6,30.089478382316244,180.53687029389746,Month-to-month,No,Mailed check,Female,1,No,Yes,No
CUST_851,50,100.25652496595607,5012.826248297803,One year,Fiber optic,Mailed check,Female,1,No,Yes,No
CUST_852,7,15.348224662211386,107.43757263547971,One year,No,Credit card,Male,0,Yes,No,No
CUST_853,6,85.37755039396461,512.2653023637877,Month-to-month,Fiber optic,Bank transfer,Female,1,Yes,No,Yes
CUST_854,1,15.886927470609193,15.886927470609193,One year,No,Mailed check,Female,0,Yes,No,No
CUST_855,44,43.64076782295823,1920.1937842101622,Month-to-month,No,Mailed check,Female,1,No,Yes,No
CUST_856,24,109.0704655131696,2617.69117231607,One year,No,Electronic check,Male,1,No,No,Yes
CUST_857,50,73.46036489475486,3673.018244737743,Two year,No,Mailed check,Female,0,Yes,Yes,No
CUST_858,69,59.50373748900282,4105.757886741195,One year,No,Electronic check,Male,0,Yes,Yes,No
CUST_859,69,83.28874344069038,5746.923297407637,One year,No,Bank transfer,Female,0,Yes,No,No
CUST_860,5,53.389264077776105,266.9463203888805,Two year,No,Electronic check,Male,1,No,No,No
CUST_861,13,114.64722757382307,1490.4139584596999,One year,DSL,Mailed check,Female,1,No,No,Yes
CUST_862,25,48.16849519272793,1204.2123798181983,Two year,No,Credit card,Female,0,Yes,Yes,No
CUST_863,40,24.127614176997902,965.104567079916,Two year,DSL,Credit card,Male,0,No,Yes,Yes
CUST_864,13,50.007053681373414,650.0916978578543,Month-to-month,DSL,Credit card,Female,1,Yes,No,No
CUST_865,38,21.52560475577047,817.9729807192779,Month-to-month,DSL,Bank transfer,Male,1,No,No,No
CUST_866,41,84.60042037754761,3468.6172354794517,One year,Fiber optic,Electronic check,Male,1,No,Yes,No
CUST_867,20,24.457198906353305,489.14397812706613,Two year,Fiber optic,Bank transfer,Female,1,Yes,Yes,No
CUST_868,20,72.49685205625711,1449.9370411251423,Two year,Fiber optic,Electronic check,Female,0,No,Yes,No
CUST_869,59,103.41751246148823,6101.633235227806,Two year,No,Mailed check,Male,0,No,No,Yes
CUST_870,13,26.698434326371146,347.0796462428249,Two year,DSL,Credit card,Male,1,No,Yes,No
CUST_871,4,64.92375832770546,259.6950333108218,One year,DSL,Credit card,Male,1,Yes,No,No
CUST_872,21,81.31271493804995,1707.5670136990489,Two year,Fiber optic,Electronic check,Female,0,Yes,No,No
CUST_873,20,56.427806386440686,1128.5561277288136,One year,No,Electronic check,Female,1,Yes,Yes,No
CUST_874,52,51.83316075843845,2695.3243594387995,Two year,Fiber optic,Credit card,Male,0,Yes,Yes,No
CUST_875,12,103.10410573379188,1237.2492688055027,One year,No,Electronic check,Male,0,No,No,No
CUST_876,49,104.20168001669076,5105.882320817847,One year,DSL,Credit card,Female,0,No,Yes,No
CUST_877,40,113.14878362329446,4525.951344931778,Two year,Fiber optic,Bank transfer,Male,0,Yes,No,No
CUST_878,68,111.10845211424889,7555.374743768924,One year,Fiber optic,Bank transfer,Female,0,Yes,Yes,No
CUST_879,30,32.012980172844955,960.3894051853487,One year,DSL,Bank transfer,Female,0,Yes,Yes,Yes
CUST_880,16,112.87252515870294,1805.960402539247,One year,Fiber optic,Credit card,Female,0,No,Yes,Yes
CUST_881,59,39.755286570921534,2345.5619076843705,Two year,Fiber optic,Mailed check,Female,1,No,No,No
CUST_882,47,71.55186992317837,3362.9378863893835,One year,No,Mailed check,Female,1,No,No,No
CUST_883,20,94.54828960136231,1890.9657920272462,Two year,Fiber optic,Credit card,Male,0,Yes,No,No
CUST_884,26,113.05218889837394,2939.3569113577223,Month-to-month,DSL,Bank transfer,Female,0,No,Yes,No
CUST_885,14,15.505155427392136,217.0721759834899,Two year,No,Bank transfer,Female,0,Yes,No,No
CUST_886,70,12.434083883462188,870.3858718423531,Month-to-month,No,Mailed check,Male,0,Yes,No,Yes
CUST_887,9,87.0853810758905,783.7684296830145,One year,Fiber optic,Electronic check,Female,0,No,Yes,Yes
CUST_888,28,13.169845902632956,368.75568527372275,Two year,DSL,Electronic check,Male,1,Yes,No,No
CUST_889,57,84.28613831768158,4804.30988410785,Two year,DSL,Electronic check,Male,1,Yes,No,Yes
CUST_890,61,82.78973808084815,5050.174022931737,One year,No,Electronic check,Female,0,No,Yes,No
CUST_891,54,79.32878352474121,4283.754310336026,One year,Fiber optic,Credit card,Male,1,No,No,Yes
CUST_892,26,113.80097718330961,2958.82540676605,Two year,DSL,Electronic check,Male,0,Yes,No,No
CUST_893,17,44.687832702554964,759.6931559434344,Month-to-month,Fiber optic,Bank transfer,Female,0,No,No,No
CUST_894,52,34.31251874635188,1784.2509748102975,Month-to-month,DSL,Mailed check,Female,0,Yes,No,No
CUST_895,39,110.30489833439779,4301.8910350415135,One year,DSL,Bank transfer,Female,1,Yes,Yes,No
CUST_896,15,32.43893744554211,486.5840616831316,Two year,DSL,Bank transfer,Female,0,No,No,Yes
CUST_897,9,18.67157580443537,168.04418223991834,Month-to-month,No,Mailed check,Female,1,No,Yes,No
CUST_898,7,65.68585026537728,459.800951857641,One year,DSL,Mailed check,Male,1,No,No,No
CUST_899,39,107.75440353120842,4202.421737717129,One year,Fiber optic,Mailed check,Female,0,No,No,No
CUST_900,48,74.88567707995617,3594.512499837896,One year,Fiber optic,Bank transfer,Male,1,Yes,Yes,No
CUST_901,72,93.48144201128144,6730.663824812264,Two year,Fiber optic,Credit card,Female,0,Yes,Yes,No
CUST_902,32,23.184334391515122,741.8987005284839,Two year,DSL,Mailed check,Male,0,Yes,No,No
CUST_903,18,66.6339607964886,1199.4112943367948,Two year,Fiber optic,Credit card,Male,1,No,Yes,No
CUST_904,57,22.26784343088961,1269.2670755607078,Month-to-month,No,Credit card,Male,0,No,Yes,No
CUST_905,32,83.83502496194338,2682.720798782188,Month-to-month,DSL,Bank transfer,Male,1,Yes,No,No
CUST_906,49,101.86563308204529,4991.416021020219,Two year,No,Credit card,Female,0,Yes,No,No
CUST_907,48,36.75423908771667,1764.2034762104001,Month-to-month,Fiber optic,Electronic check,Male,0,Yes,No,No
CUST_908,65,116.42178819381374,7567.416232597893,Two year,Fiber optic,Mailed check,Male,1,Yes,Yes,No
CUST_909,27,18.537673822944924,500.51719321951293,Two year,No,Electronic check,Female,1,No,No,No
CUST_910,14,33.17625225747755,464.4675316046857,Month-to-month,No,Credit card,Female,1,No,No,No
CUST_911,50,69.41251853567533,3470.6259267837668,One year,Fiber optic,Electronic check,Male,1,Yes,Yes,No
CUST_912,61,89.15821943150696,5438.651385321925,One year,DSL,Credit card,Female,0,Yes,No,No
CUST_913,17,57.766646460667694,982.0329898313508,Month-to-month,DSL,Credit card,Male,0,No,No,No
CUST_914,38,85.18164361019797,3236.9024571875225,One year,No,Credit card,Male,1,Yes,No,No
CUST_915,31,119.18756596827826,3694.814545016626,Two year,No,Mailed check,Female,1,Yes,No,Yes
CUST_916,11,53.30651399463103,586.3716539409413,Month-to-month,Fiber optic,Bank transfer,Male,1,Yes,No,No
CUST_917,9,104.22765708716973,938.0489137845276,Month-to-month,Fiber optic,Credit card,Male,1,No,No,No
CUST_918,52,111.37759633970987,5791.635009664913,Month-to-month,DSL,Credit card,Male,1,Yes,Yes,No
CUST_919,7,43.816209503723606,306.71346652606525,Two year,DSL,Bank transfer,Female,1,No,Yes,No
CUST_920,65,16.59034591302229,1078.3724843464488,Two year,No,Credit card,Male,1,Yes,No,No
CUST_921,19,37.95524395265977,721.1496351005356,One year,Fiber optic,Bank transfer,Female,1,Yes,Yes,No
CUST_922,46,39.8223088589119,1831.8262075099476,One year,No,Electronic check,Male,0,Yes,Yes,No
CUST_923,55,17.69919583452443,973.4557708988438,Two year,Fiber optic,Credit card,Female,1,No,No,No
CUST_924,52,80.29612353691876,4175.398423919775,Month-to-month,Fiber optic,Electronic check,Male,0,No,No,No
CUST_925,13,103.29506224168381,1342.8358091418895,Two year,No,Mailed check,Female,1,Yes,No,No
CUST_926,56,22.90535195229753,1282.6997093286616,One year,Fiber optic,Credit card,Male,1,No,Yes,No
CUST_927,37,95.49118401197396,3533.1738084430363,Two year,No,Credit card,Male,0,Yes,Yes,No
CUST_928,15,75.12748557692886,1126.912283653933,Month-to-month,No,Electronic check,Male,0,No,Yes,No
CUST_929,46,10.036260377728372,461.6679773755051,Two year,No,Mailed check,Female,0,Yes,Yes,Yes
CUST_930,68,49.040840460793646,3334.777151333968,One year,No,Bank transfer,Male,0,Yes,Yes,No
CUST_931,34,37.00674910617188,1258.229469609844,One year,DSL,Electronic check,Male,0,No,No,No
CUST_932,44,50.88709892838313,2239.032352848858,One year,DSL,Mailed check,Male,1,Yes,No,No
CUST_933,39,10.311818164029333,402.160908397144,One year,DSL,Credit card,Male,0,No,Yes,No
CUST_934,38,108.99085809448563,4141.652607590454,Month-to-month,Fiber optic,Bank transfer,Female,0,Yes,No,No
CUST_935,72,107.04118886159475,7706.965598034822,One year,DSL,Credit card,Female,0,Yes,Yes,No
CUST_936,3,84.68345686736775,254.05037060210327,Two year,DSL,Bank transfer,Male,0,Yes,No,Yes
CUST_937,11,23.77578781348923,261.53366594838155,Month-to-month,Fiber optic,Credit card,Male,1,Yes,Yes,No
CUST_938,60,101.28579707986043,6077.147824791626,Two year,Fiber optic,Credit card,Male,0,Yes,Yes,No
CUST_939,56,41.41266149020936,2319.109043451724,One year,Fiber optic,Mailed check,Female,1,No,Yes,No
CUST_940,45,55.21972093322484,2484.887441995118,Two year,No,Electronic check,Female,0,Yes,Yes,Yes
CUST_941,64,100.79442234617893,6450.843030155452,Two year,DSL,Electronic check,Female,0,No,Yes,No
CUST_942,63,85.87237685482768,5409.959741854143,One year,No,Mailed check,Male,1,Yes,No,No
CUST_943,32,26.870915177649643,859.8692856847886,Month-to-month,Fiber optic,Credit card,Male,1,Yes,No,No
CUST_944,51,70.1851089538898,3579.4405566483797,Month-to-month,DSL,Credit card,Female,0,Yes,No,No
CUST_945,64,78.62797778546043,5032.190578269468,Two year,Fiber optic,Mailed check,Female,1,No,Yes,No
CUST_946,63,73.90755248496721,4656.175806552935,Month-to-month,No,Mailed check,Male,1,Yes,No,No
CUST_947,11,118.73069024106668,1306.0375926517336,One year,DSL,Bank transfer,Female,1,Yes,No,No
CUST_948,50,110.89796612503058,5544.898306251529,Two year,DSL,Credit card,Male,1,Yes,No,No
CUST_949,50,83.78838707137268,4189.4193535686345,Month-to-month,DSL,Electronic check,Male,0,No,No,No
CUST_950,29,75.65904684862015,2194.1123586099843,Two year,No,Mailed check,Male,1,Yes,Yes,Yes
CUST_951,58,49.554033845064055,2874.1339630137154,Month-to-month,DSL,Electronic check,Female,1,Yes,Yes,Yes
CUST_952,30,89.44844726234717,2683.4534178704153,Two year,No,Mailed check,Female,1,Yes,No,No
CUST_953,19,27.896824658713413,530.0396685155548,Month-to-month,Fiber optic,Bank transfer,Female,0,Yes,No,No
CUST_954,44,28.11718118400816,1237.1559720963592,One year,No,Electronic check,Female,0,No,Yes,No
CUST_955,46,41.76106358570582,1921.0089249424677,One year,Fiber optic,Credit card,Male,0,No,Yes,Yes
CUST_956,25,106.36388296914986,2659.0970742287464,Month-to-month,Fiber optic,Electronic check,Male,1,No,No,No
CUST_957,25,46.360529862226386,1159.0132465556596,Month-to-month,Fiber optic,Mailed check,Female,0,Yes,No,No
CUST_958,27,12.28926497528855,331.81015433279083,Month-to-month,DSL,Mailed check,Male,1,Yes,Yes,No
CUST_959,4,62.98888396020067,251.95553584080267,Month-to-month,Fiber optic,Mailed check,Female,0,Yes,No,No
CUST_960,23,119.39206732774846,2746.0175485382147,Month-to-month,Fiber optic,Credit card,Female,1,No,No,No
CUST_961,7,51.44285548551385,360.09998839859696,Month-to-month,Fiber optic,Credit card,Male,1,Yes,Yes,No
CUST_962,4,102.35286881413461,409.41147525653844,Two year,No,Mailed check,Male,1,No,Yes,No
CUST_963,43,118.48229872249979,5094.738845067491,Month-to-month,No,Mailed check,Female,0,No,Yes,Yes
CUST_964,22,116.74195553784082,2568.323021832498,One year,No,Electronic check,Male,1,Yes,No,No
CUST_965,65,116.90036640184384,7598.5238161198495,Month-to-month,DSL,Bank transfer,Male,0,Yes,Yes,No
CUST_966,37,108.97414502044299,4032.043365756391,Two year,DSL,Electronic check,Male,0,Yes,Yes,No
CUST_967,39,65.54063545699603,2556.084782822845,Two year,Fiber optic,Mailed check,Male,1,Yes,No,Yes
CUST_968,17,105.2406420555024,1789.0909149435408,Month-to-month,DSL,Mailed check,Female,1,Yes,Yes,No
CUST_969,20,82.65110373920253,1653.0220747840506,Month-to-month,Fiber optic,Mailed check,Female,1,No,No,Yes
CUST_970,1,74.3973003800138,74.3973003800138,One year,No,Bank transfer,Male,0,Yes,Yes,No
CUST_971,71,28.64734729378817,2033.96165785896,Two year,No,Mailed check,Female,1,Yes,Yes,No
CUST_972,44,51.98039324331344,2287.1373027057916,One year,Fiber optic,Credit card,Female,0,No,Yes,No
CUST_973,7,49.922582612622364,349.45807828835655,One year,Fiber optic,Mailed check,Female,0,No,No,Yes
CUST_974,64,101.20484166771173,6477.109866733551,Month-to-month,DSL,Electronic check,Female,1,Yes,Yes,No
CUST_975,58,117.73729668573144,6828.763207772423,One year,DSL,Electronic check,Male,0,No,Yes,No
CUST_976,19,98.81500266580632,1877.48505065032,Two year,Fiber optic,Credit card,Male,1,Yes,No,No
CUST_977,69,11.339614533433586,782.4334028069175,One year,No,Mailed check,Female,0,Yes,No,No
CUST_978,52,59.96091882068424,3117.9677786755806,Two year,No,Credit card,Male,0,Yes,No,No
CUST_979,35,105.87946241644516,3705.781184575581,Month-to-month,Fiber optic,Electronic check,Female,0,No,Yes,No
CUST_980,63,33.26023025327422,2095.394505956276,One year,DSL,Credit card,Male,1,Yes,Yes,No
CUST_981,59,100.03856251738937,5902.275188525972,One year,No,Bank transfer,Male,0,No,Yes,No
CUST_982,23,18.945323545086843,435.7424415369974,Month-to-month,DSL,Bank transfer,Male,0,Yes,No,Yes
CUST_983,18,105.14976430841563,1892.6957575514812,One year,DSL,Mailed check,Male,0,Yes,Yes,No
CUST_984,10,19.430789501509423,194.30789501509423,Month-to-month,No,Bank transfer,Female,1,Yes,Yes,No
CUST_985,67,13.209651606408581,885.046657629375,Two year,DSL,Mailed check,Female,0,Yes,No,No
CUST_986,67,12.397342497720349,830.6219473472634,Two year,No,Electronic check,Male,1,Yes,Yes,No
CUST_987,32,118.68585693283566,3797.947421850741,Two year,No,Mailed check,Male,1,No,No,No
CUST_988,63,27.424594701152508,1727.749466172608,Two year,No,Credit card,Female,0,No,Yes,No
CUST_989,38,116.28923652192564,4418.990987833175,Month-to-month,Fiber optic,Credit card,Female,1,No,No,No
CUST_990,30,119.65059709152796,3589.5179127458387,One year,No,Electronic check,Male,0,Yes,No,No
CUST_991,44,91.67893637098459,4033.8732003233217,Two year,DSL,Credit card,Female,1,Yes,Yes,No
CUST_992,24,86.2176027107369,2069.2224650576854,Two year,DSL,Bank transfer,Female,1,No,Yes,No
CUST_993,36,57.32977887364251,2063.87203945113,Two year,No,Electronic check,Male,0,Yes,No,No
CUST_994,5,28.051311624165617,140.2565581208281,Two year,DSL,Electronic check,Male,1,No,No,No
CUST_995,17,74.14944011124649,1260.5404818911904,Two year,No,Bank transfer,Female,0,Yes,No,No
CUST_996,20,108.10179765442932,2162.035953088586,Two year,Fiber optic,Electronic check,Male,0,No,No,No
CUST_997,47,42.410234358297686,1993.2810148399913,Two year,No,Mailed check,Male,0,No,No,No
CUST_998,35,101.68376204051768,3558.9316714181186,Month-to-month,DSL,Credit card,Female,1,No,Yes,Yes
CUST_999,11,113.94442291626486,1253.3886520789133,Two year,DSL,Mailed check,Female,0,Yes,No,No
CUST_1000,11,10.254631615603474,112.8009477716382,Month-to-month,No,Credit card,Female,1,No,No,No
